,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),CXL.mem_P0Write,CXL.cache_P0hst->dv,DRAMRead,DRAMWrite,PMMREAD,PMMWrite,CXLRead,Read,Write,Memory
2026-01-14,18:00:04.791,   49.04,   23.06,    0.00,    0.00,,,,,   48.42,   22.44,    0.00,    0.00,,,,,   48.18,   22.24,    0.00,    0.00,,,,,   48.61,   22.73,    0.00,    0.00,,,,,  194.26,   90.47,    0.00,    0.00,  284.72,  178.92,  117.40,    0.00,    0.00,,,,,  178.18,  117.60,    0.00,    0.00,,,,,  177.05,  116.49,    0.00,    0.00,,,,,  178.97,  117.32,    0.00,    0.00,,,,,  713.11,  468.80,    0.00,    0.00, 1181.92, 4302.53,    0.00,    907.37,    559.27,      0.00,      0.00,  10271.51,    907.37,    559.27,   1466.64
2026-01-14,18:00:05.772,   62.17,   31.80,    0.00,    0.00,,,,,   61.94,   31.50,    0.00,    0.00,,,,,   61.74,   31.30,    0.00,    0.00,,,,,   61.79,   31.57,    0.00,    0.00,,,,,  247.64,  126.18,    0.00,    0.00,  373.82,   81.56,   21.07,    0.00,    0.00,,,,,   80.97,   21.45,    0.00,    0.00,,,,,   80.14,   20.82,    0.00,    0.00,,,,,   81.96,   21.24,    0.00,    0.00,,,,,  324.63,   84.57,    0.00,    0.00,  409.21, 5209.13,    0.00,    572.28,    210.75,      0.00,      0.00,  10898.46,    572.28,    210.75,    783.03
2026-01-14,18:00:06.772,  193.40,  120.05,    0.00,    0.00,,,,,  187.46,  113.79,    0.00,    0.00,,,,,  185.98,  112.91,    0.00,    0.00,,,,,  195.00,  121.59,    0.00,    0.00,,,,,  761.84,  468.34,    0.00,    0.00, 1230.18,  273.76,   59.79,    0.00,    0.00,,,,,  270.06,   57.51,    0.00,    0.00,,,,,  273.08,   60.75,    0.00,    0.00,,,,,  270.50,   56.36,    0.00,    0.00,,,,, 1087.40,  234.40,    0.00,    0.00, 1321.80, 2710.30,    0.00,   1849.24,    702.75,      0.00,      0.00,   8900.42,   1849.24,    702.75,   2551.99
2026-01-14,18:00:07.772,  205.99,  161.86,    0.00,    0.00,,,,,  194.81,  150.25,    0.00,    0.00,,,,,  186.96,  143.43,    0.00,    0.00,,,,,  210.14,  165.56,    0.00,    0.00,,,,,  797.90,  621.09,    0.00,    0.00, 1418.99,  194.73,   92.75,    0.00,    0.00,,,,,  200.73,   97.82,    0.00,    0.00,,,,,  207.44,  105.28,    0.00,    0.00,,,,,  189.14,   85.43,    0.00,    0.00,,,,,  792.04,  381.28,    0.00,    0.00, 1173.32, 5102.00,    0.00,   1589.94,   1002.37,      0.00,      0.00,  10031.74,   1589.94,   1002.37,   2592.31
2026-01-14,18:00:08.784,  213.40,  168.38,    0.00,    0.00,,,,,  197.96,  153.01,    0.00,    0.00,,,,,  189.86,  146.06,    0.00,    0.00,,,,,  219.19,  173.98,    0.00,    0.00,,,,,  820.40,  641.42,    0.00,    0.00, 1461.83,  239.12,  111.11,    0.00,    0.00,,,,,  239.74,  111.00,    0.00,    0.00,,,,,  249.10,  120.92,    0.00,    0.00,,,,,  230.89,  101.43,    0.00,    0.00,,,,,  958.84,  444.46,    0.00,    0.00, 1403.30, 6159.75,    0.00,   1779.24,   1085.88,      0.00,      0.00,  11837.84,   1779.24,   1085.88,   2865.12
2026-01-14,18:00:09.773,  222.49,  170.58,    0.00,    0.00,,,,,  214.56,  162.18,    0.00,    0.00,,,,,  203.97,  153.04,    0.00,    0.00,,,,,  228.46,  176.40,    0.00,    0.00,,,,,  869.47,  662.21,    0.00,    0.00, 1531.68,  287.80,  161.16,    0.00,    0.00,,,,,  289.18,  163.04,    0.00,    0.00,,,,,  297.23,  171.29,    0.00,    0.00,,,,,  280.42,  152.53,    0.00,    0.00,,,,, 1154.63,  648.02,    0.00,    0.00, 1802.65, 6865.60,    0.00,   2024.11,   1310.22,      0.00,      0.00,  13454.43,   2024.11,   1310.22,   3334.33
2026-01-14,18:00:10.773,  194.09,  160.67,    0.00,    0.00,,,,,  183.88,  149.97,    0.00,    0.00,,,,,  174.48,  141.62,    0.00,    0.00,,,,,  202.26,  168.19,    0.00,    0.00,,,,,  754.70,  620.45,    0.00,    0.00, 1375.15,  224.52,   96.93,    0.00,    0.00,,,,,  231.56,  103.86,    0.00,    0.00,,,,,  240.30,  112.78,    0.00,    0.00,,,,,  220.07,   91.50,    0.00,    0.00,,,,,  916.46,  405.07,    0.00,    0.00, 1321.53, 8492.62,    0.00,   1671.16,   1025.52,      0.00,      0.00,  12263.89,   1671.16,   1025.52,   2696.68
2026-01-14,18:00:11.773,  190.68,  156.12,    0.00,    0.00,,,,,  174.49,  140.85,    0.00,    0.00,,,,,  168.56,  136.09,    0.00,    0.00,,,,,  192.92,  158.55,    0.00,    0.00,,,,,  726.65,  591.61,    0.00,    0.00, 1318.26,  261.90,   92.74,    0.00,    0.00,,,,,  270.48,  100.30,    0.00,    0.00,,,,,  276.78,  106.99,    0.00,    0.00,,,,,  260.11,   89.13,    0.00,    0.00,,,,, 1069.27,  389.16,    0.00,    0.00, 1458.43,10351.08,    0.00,   1795.91,    980.77,      0.00,      0.00,  12927.28,   1795.91,    980.77,   2776.69
2026-01-14,18:00:12.783,  200.42,  163.68,    0.00,    0.00,,,,,  183.41,  147.84,    0.00,    0.00,,,,,  177.35,  142.81,    0.00,    0.00,,,,,  208.95,  171.93,    0.00,    0.00,,,,,  770.13,  626.26,    0.00,    0.00, 1396.40,  194.99,   98.42,    0.00,    0.00,,,,,  201.47,  102.33,    0.00,    0.00,,,,,  214.45,  116.24,    0.00,    0.00,,,,,  189.31,   90.72,    0.00,    0.00,,,,,  800.22,  407.72,    0.00,    0.00, 1207.93,10653.33,    0.00,   1570.35,   1033.98,      0.00,      0.00,  12129.87,   1570.35,   1033.98,   2604.33
2026-01-14,18:00:13.774,  188.87,  152.60,    0.00,    0.00,,,,,  178.83,  142.69,    0.00,    0.00,,,,,  168.56,  133.66,    0.00,    0.00,,,,,  196.07,  159.73,    0.00,    0.00,,,,,  732.33,  588.67,    0.00,    0.00, 1321.00,  197.84,   99.39,    0.00,    0.00,,,,,  194.78,   95.52,    0.00,    0.00,,,,,  206.26,  107.91,    0.00,    0.00,,,,,  189.84,   90.49,    0.00,    0.00,,,,,  788.73,  393.31,    0.00,    0.00, 1182.04,10739.71,    0.00,   1521.06,    981.98,      0.00,      0.00,  12403.18,   1521.06,    981.98,   2503.04
2026-01-14,18:00:14.774,  205.84,  164.36,    0.00,    0.00,,,,,  193.72,  151.72,    0.00,    0.00,,,,,  184.75,  144.56,    0.00,    0.00,,,,,  211.60,  170.29,    0.00,    0.00,,,,,  795.91,  630.92,    0.00,    0.00, 1426.84,  206.02,   99.09,    0.00,    0.00,,,,,  215.32,  107.79,    0.00,    0.00,,,,,  223.67,  116.67,    0.00,    0.00,,,,,  201.71,   93.24,    0.00,    0.00,,,,,  846.72,  416.78,    0.00,    0.00, 1263.51, 8945.34,    0.00,   1642.64,   1047.71,      0.00,      0.00,  10846.85,   1642.64,   1047.71,   2690.34
2026-01-14,18:00:15.779,  187.71,  156.21,    0.00,    0.00,,,,,  179.95,  147.00,    0.00,    0.00,,,,,  170.04,  139.35,    0.00,    0.00,,,,,  195.56,  164.03,    0.00,    0.00,,,,,  733.25,  606.61,    0.00,    0.00, 1339.86,  196.87,   90.46,    0.00,    0.00,,,,,  205.77,   98.55,    0.00,    0.00,,,,,  212.05,  105.47,    0.00,    0.00,,,,,  191.49,   83.85,    0.00,    0.00,,,,,  806.18,  378.33,    0.00,    0.00, 1184.51, 7964.89,    0.00,   1539.43,    984.94,      0.00,      0.00,  12735.02,   1539.43,    984.94,   2524.37
2026-01-14,18:00:16.774,  140.11,  107.50,    0.00,    0.00,,,,,  136.98,  103.85,    0.00,    0.00,,,,,  130.04,   98.00,    0.00,    0.00,,,,,  145.29,  112.75,    0.00,    0.00,,,,,  552.42,  422.10,    0.00,    0.00,  974.51,  146.33,   61.85,    0.00,    0.00,,,,,  151.09,   66.91,    0.00,    0.00,,,,,  153.80,   70.08,    0.00,    0.00,,,,,  143.37,   58.23,    0.00,    0.00,,,,,  594.59,  257.07,    0.00,    0.00,  851.66, 6916.26,    0.00,   1147.00,    679.17,      0.00,      0.00,  12347.34,   1147.00,    679.17,   1826.17
2026-01-14,18:00:17.774,   49.08,   25.04,    0.00,    0.00,,,,,   48.27,   24.33,    0.00,    0.00,,,,,   48.07,   24.12,    0.00,    0.00,,,,,   48.71,   24.76,    0.00,    0.00,,,,,  194.13,   98.24,    0.00,    0.00,  292.38,   58.91,   18.03,    0.00,    0.00,,,,,   58.74,   18.24,    0.00,    0.00,,,,,   58.29,   17.68,    0.00,    0.00,,,,,   58.85,   18.01,    0.00,    0.00,,,,,  234.79,   71.96,    0.00,    0.00,  306.76, 5961.85,    0.00,    428.93,    170.21,      0.00,      0.00,  15242.04,    428.93,    170.21,    599.13
2026-01-14,18:00:18.774,   54.43,   21.83,    0.00,    0.00,,,,,   53.66,   21.17,    0.00,    0.00,,,,,   53.43,   20.95,    0.00,    0.00,,,,,   54.04,   21.52,    0.00,    0.00,,,,,  215.56,   85.46,    0.00,    0.00,  301.02,   56.79,   18.21,    0.00,    0.00,,,,,   56.95,   18.69,    0.00,    0.00,,,,,   56.43,   18.03,    0.00,    0.00,,,,,   56.88,   18.17,    0.00,    0.00,,,,,  227.05,   73.10,    0.00,    0.00,  300.15, 5385.79,    0.00,    442.60,    158.57,      0.00,      0.00,   7798.09,    442.60,    158.57,    601.17
2026-01-14,18:00:19.774,   46.63,   23.37,    0.00,    0.00,,,,,   46.01,   22.74,    0.00,    0.00,,,,,   45.90,   22.61,    0.00,    0.00,,,,,   46.31,   23.12,    0.00,    0.00,,,,,  184.84,   91.84,    0.00,    0.00,  276.69,   63.69,   20.99,    0.00,    0.00,,,,,   62.82,   20.93,    0.00,    0.00,,,,,   62.28,   20.41,    0.00,    0.00,,,,,   63.47,   20.86,    0.00,    0.00,,,,,  252.26,   83.19,    0.00,    0.00,  335.45, 6551.30,    0.00,    437.10,    175.03,      0.00,      0.00,  11182.38,    437.10,    175.03,    612.13
2026-01-14,18:00:20.773,   32.45,   16.69,    0.00,    0.00,,,,,   31.56,   15.97,    0.00,    0.00,,,,,   31.35,   15.76,    0.00,    0.00,,,,,   32.05,   16.38,    0.00,    0.00,,,,,  127.41,   64.80,    0.00,    0.00,  192.21,   59.09,   18.19,    0.00,    0.00,,,,,   58.78,   18.25,    0.00,    0.00,,,,,   58.21,   17.71,    0.00,    0.00,,,,,   59.50,   18.26,    0.00,    0.00,,,,,  235.58,   72.41,    0.00,    0.00,  308.00, 6533.98,    0.00,    362.99,    137.21,      0.00,      0.00,  13768.08,    362.99,    137.21,    500.20
2026-01-14,18:00:21.773,  108.11,   60.69,    0.00,    0.00,,,,,  106.95,   59.46,    0.00,    0.00,,,,,  105.09,   57.74,    0.00,    0.00,,,,,  108.45,   60.97,    0.00,    0.00,,,,,  428.59,  238.87,    0.00,    0.00,  667.47,   92.87,   32.15,    0.00,    0.00,,,,,   91.42,   31.17,    0.00,    0.00,,,,,   91.32,   31.27,    0.00,    0.00,,,,,   91.56,   30.71,    0.00,    0.00,,,,,  367.17,  125.30,    0.00,    0.00,  492.47, 6876.47,    0.00,    795.76,    364.17,      0.00,      0.00,  12326.67,    795.76,    364.17,   1159.94
2026-01-14,18:00:22.774,  578.58,  244.02,    0.00,    0.00,,,,,  563.87,  229.19,    0.00,    0.00,,,,,  555.42,  222.16,    0.00,    0.00,,,,,  578.17,  242.88,    0.00,    0.00,,,,, 2276.05,  938.24,    0.00,    0.00, 3214.30,  233.95,  107.34,    0.00,    0.00,,,,,  238.08,  111.33,    0.00,    0.00,,,,,  240.71,  114.57,    0.00,    0.00,,,,,  227.67,   99.22,    0.00,    0.00,,,,,  940.40,  432.46,    0.00,    0.00, 1372.87, 6698.76,    0.00,   3216.46,   1370.70,      0.00,      0.00,  10916.15,   3216.46,   1370.70,   4587.16
2026-01-14,18:00:23.774,  454.10,  204.64,    0.00,    0.00,,,,,  437.79,  188.45,    0.00,    0.00,,,,,  429.25,  181.03,    0.00,    0.00,,,,,  452.49,  201.88,    0.00,    0.00,,,,, 1773.64,  776.01,    0.00,    0.00, 2549.65,  249.57,  112.77,    0.00,    0.00,,,,,  257.27,  119.27,    0.00,    0.00,,,,,  260.31,  123.60,    0.00,    0.00,,,,,  244.41,  105.80,    0.00,    0.00,,,,, 1011.55,  461.43,    0.00,    0.00, 1472.98, 7136.21,    0.00,   2785.19,   1237.44,      0.00,      0.00,  11355.00,   2785.19,   1237.44,   4022.63
2026-01-14,18:00:24.774,  247.52,  199.61,    0.00,    0.00,,,,,  236.95,  187.75,    0.00,    0.00,,,,,  226.83,  179.33,    0.00,    0.00,,,,,  253.37,  204.32,    0.00,    0.00,,,,,  964.68,  771.01,    0.00,    0.00, 1735.69,  260.92,  125.78,    0.00,    0.00,,,,,  264.22,  129.02,    0.00,    0.00,,,,,  273.25,  138.66,    0.00,    0.00,,,,,  254.80,  118.09,    0.00,    0.00,,,,, 1053.19,  511.55,    0.00,    0.00, 1564.73, 6911.27,    0.00,   2017.86,   1282.56,      0.00,      0.00,  13463.24,   2017.86,   1282.56,   3300.42
2026-01-14,18:00:25.773,  218.06,  179.77,    0.00,    0.00,,,,,  213.12,  172.95,    0.00,    0.00,,,,,  200.58,  162.64,    0.00,    0.00,,,,,  229.83,  190.29,    0.00,    0.00,,,,,  861.59,  705.65,    0.00,    0.00, 1567.24,  248.47,  120.75,    0.00,    0.00,,,,,  256.17,  128.28,    0.00,    0.00,,,,,  266.16,  139.13,    0.00,    0.00,,,,,  244.57,  115.29,    0.00,    0.00,,,,, 1015.37,  503.45,    0.00,    0.00, 1518.82, 6247.78,    0.00,   1876.96,   1209.10,      0.00,      0.00,  10702.33,   1876.96,   1209.10,   3086.06
2026-01-14,18:00:26.774,  205.42,  175.26,    0.00,    0.00,,,,,  203.92,  171.93,    0.00,    0.00,,,,,  190.75,  160.95,    0.00,    0.00,,,,,  219.49,  188.18,    0.00,    0.00,,,,,  819.58,  696.32,    0.00,    0.00, 1515.90,  251.39,  103.84,    0.00,    0.00,,,,,  266.50,  117.69,    0.00,    0.00,,,,,  275.22,  127.12,    0.00,    0.00,,,,,  248.66,   99.08,    0.00,    0.00,,,,, 1041.77,  447.73,    0.00,    0.00, 1489.49, 4024.05,    0.00,   1861.35,   1144.05,      0.00,      0.00,   9909.63,   1861.35,   1144.05,   3005.39
2026-01-14,18:00:27.775,  236.77,  192.55,    0.00,    0.00,,,,,  228.84,  183.84,    0.00,    0.00,,,,,  216.74,  173.07,    0.00,    0.00,,,,,  250.60,  205.93,    0.00,    0.00,,,,,  932.96,  755.39,    0.00,    0.00, 1688.35,  204.34,   99.86,    0.00,    0.00,,,,,  211.80,  106.10,    0.00,    0.00,,,,,  221.72,  116.75,    0.00,    0.00,,,,,  198.67,   92.63,    0.00,    0.00,,,,,  836.53,  415.34,    0.00,    0.00, 1251.86, 3469.87,    0.00,   1769.48,   1170.72,      0.00,      0.00,   5779.63,   1769.48,   1170.72,   2940.21
2026-01-14,18:00:28.775,  220.28,  179.93,    0.00,    0.00,,,,,  219.03,  176.41,    0.00,    0.00,,,,,  203.62,  162.93,    0.00,    0.00,,,,,  234.28,  192.57,    0.00,    0.00,,,,,  877.22,  711.85,    0.00,    0.00, 1589.07,  217.26,  106.85,    0.00,    0.00,,,,,  213.86,  102.83,    0.00,    0.00,,,,,  228.62,  118.12,    0.00,    0.00,,,,,  206.64,   95.02,    0.00,    0.00,,,,,  866.38,  422.83,    0.00,    0.00, 1289.20, 2261.16,    0.00,   1743.60,   1134.68,      0.00,      0.00,   5012.92,   1743.60,   1134.68,   2878.27
2026-01-14,18:00:29.776,  223.31,  182.72,    0.00,    0.00,,,,,  220.25,  178.06,    0.00,    0.00,,,,,  205.42,  164.30,    0.00,    0.00,,,,,  235.72,  194.26,    0.00,    0.00,,,,,  884.70,  719.35,    0.00,    0.00, 1604.05,  198.01,   98.66,    0.00,    0.00,,,,,  201.39,  101.24,    0.00,    0.00,,,,,  211.11,  111.68,    0.00,    0.00,,,,,  190.99,   90.49,    0.00,    0.00,,,,,  801.50,  402.07,    0.00,    0.00, 1203.57, 2657.97,    0.00,   1686.20,   1121.42,      0.00,      0.00,   4010.00,   1686.20,   1121.42,   2807.62
2026-01-14,18:00:30.775,  190.10,  165.48,    0.00,    0.00,,,,,  185.62,  158.63,    0.00,    0.00,,,,,  172.52,  147.33,    0.00,    0.00,,,,,  201.43,  175.14,    0.00,    0.00,,,,,  749.67,  646.57,    0.00,    0.00, 1396.24,  178.75,  102.40,    0.00,    0.00,,,,,  188.00,  110.25,    0.00,    0.00,,,,,  194.03,  116.64,    0.00,    0.00,,,,,  171.95,   94.11,    0.00,    0.00,,,,,  732.73,  423.40,    0.00,    0.00, 1156.13, 1057.37,    0.00,   1482.40,   1069.98,      0.00,      0.00,   1395.75,   1482.40,   1069.98,   2552.37
2026-01-14,18:00:31.776,  199.94,  159.67,    0.00,    0.00,,,,,  186.92,  146.07,    0.00,    0.00,,,,,  178.58,  139.11,    0.00,    0.00,,,,,  199.16,  157.94,    0.00,    0.00,,,,,  764.60,  602.79,    0.00,    0.00, 1367.40,  200.47,   91.16,    0.00,    0.00,,,,,  205.71,   96.35,    0.00,    0.00,,,,,  210.08,  100.62,    0.00,    0.00,,,,,  195.43,   84.91,    0.00,    0.00,,,,,  811.69,  373.04,    0.00,    0.00, 1184.73, 5899.85,    0.00,   1576.29,    975.83,      0.00,      0.00,   7095.25,   1576.29,    975.83,   2552.13
2026-01-14,18:00:32.776,   38.12,   17.91,    0.00,    0.00,,,,,   37.44,   17.28,    0.00,    0.00,,,,,   37.20,   17.04,    0.00,    0.00,,,,,   37.76,   17.66,    0.00,    0.00,,,,,  150.52,   69.89,    0.00,    0.00,  220.41,   59.80,   18.31,    0.00,    0.00,,,,,   59.43,   18.58,    0.00,    0.00,,,,,   58.95,   18.08,    0.00,    0.00,,,,,   59.88,   18.33,    0.00,    0.00,,,,,  238.07,   73.31,    0.00,    0.00,  311.37, 6198.70,    0.00,    388.58,    143.20,      0.00,      0.00,   9156.98,    388.58,    143.20,    531.78
2026-01-14,18:00:33.777,   59.30,   28.63,    0.00,    0.00,,,,,   58.76,   28.12,    0.00,    0.00,,,,,   58.58,   27.91,    0.00,    0.00,,,,,   58.97,   28.32,    0.00,    0.00,,,,,  235.61,  112.98,    0.00,    0.00,  348.59,   61.02,   19.63,    0.00,    0.00,,,,,   61.05,   19.88,    0.00,    0.00,,,,,   60.47,   19.37,    0.00,    0.00,,,,,   61.40,   19.79,    0.00,    0.00,,,,,  243.93,   78.67,    0.00,    0.00,  322.60, 8036.99,    0.00,    479.54,    191.65,      0.00,      0.00,  12381.84,    479.54,    191.65,    671.19
2026-01-14,18:00:34.777,   38.46,   18.73,    0.00,    0.00,,,,,   37.82,   18.14,    0.00,    0.00,,,,,   37.68,   17.99,    0.00,    0.00,,,,,   38.12,   18.45,    0.00,    0.00,,,,,  152.08,   73.31,    0.00,    0.00,  225.39,   51.47,   18.43,    0.00,    0.00,,,,,   51.46,   18.68,    0.00,    0.00,,,,,   50.82,   18.07,    0.00,    0.00,,,,,   51.55,   18.40,    0.00,    0.00,,,,,  205.30,   73.59,    0.00,    0.00,  278.88, 6111.31,    0.00,    357.37,    146.90,      0.00,      0.00,   8687.34,    357.37,    146.90,    504.27
2026-01-14,18:00:35.777,   43.44,   21.06,    0.00,    0.00,,,,,   42.60,   20.36,    0.00,    0.00,,,,,   42.28,   20.12,    0.00,    0.00,,,,,   42.92,   20.70,    0.00,    0.00,,,,,  171.23,   82.23,    0.00,    0.00,  253.47,  117.91,   74.10,    0.00,    0.00,,,,,  117.40,   74.31,    0.00,    0.00,,,,,  116.73,   73.58,    0.00,    0.00,,,,,  117.98,   73.95,    0.00,    0.00,,,,,  470.02,  295.94,    0.00,    0.00,  765.96, 6437.17,    0.00,    641.26,    378.17,      0.00,      0.00,  11704.05,    641.26,    378.17,   1019.43
2026-01-14,18:00:36.777,   49.91,   23.24,    0.00,    0.00,,,,,   49.59,   22.78,    0.00,    0.00,,,,,   49.39,   22.62,    0.00,    0.00,,,,,   49.56,   23.00,    0.00,    0.00,,,,,  198.44,   91.64,    0.00,    0.00,  290.08,  133.16,   24.10,    0.00,    0.00,,,,,  132.62,   24.30,    0.00,    0.00,,,,,  132.22,   23.67,    0.00,    0.00,,,,,  133.20,   24.18,    0.00,    0.00,,,,,  531.20,   96.26,    0.00,    0.00,  627.45, 4373.04,    0.00,    729.64,    187.90,      0.00,      0.00,   9523.05,    729.64,    187.90,    917.54
2026-01-14,18:00:37.777,  316.50,  228.32,    0.00,    0.00,,,,,  305.65,  217.89,    0.00,    0.00,,,,,  295.28,  208.24,    0.00,    0.00,,,,,  316.31,  228.61,    0.00,    0.00,,,,, 1233.73,  883.06,    0.00,    0.00, 2116.79,  236.12,  104.47,    0.00,    0.00,,,,,  238.70,  107.79,    0.00,    0.00,,,,,  240.74,  110.43,    0.00,    0.00,,,,,  231.46,   98.52,    0.00,    0.00,,,,,  947.02,  421.20,    0.00,    0.00, 1368.22, 6055.18,    0.00,   2180.75,   1304.27,      0.00,      0.00,   9805.16,   2180.75,   1304.27,   3485.01
2026-01-14,18:00:38.777,  222.23,  182.46,    0.00,    0.00,,,,,  207.39,  168.42,    0.00,    0.00,,,,,  201.25,  163.09,    0.00,    0.00,,,,,  222.90,  183.58,    0.00,    0.00,,,,,  853.78,  697.54,    0.00,    0.00, 1551.32,  228.28,  105.01,    0.00,    0.00,,,,,  234.14,  110.74,    0.00,    0.00,,,,,  238.12,  115.42,    0.00,    0.00,,,,,  224.35,   99.52,    0.00,    0.00,,,,,  924.89,  430.69,    0.00,    0.00, 1355.59, 6855.59,    0.00,   1778.67,   1128.24,      0.00,      0.00,  10623.33,   1778.67,   1128.24,   2906.91
2026-01-14,18:00:39.790,  250.09,  193.53,    0.00,    0.00,,,,,  238.28,  182.18,    0.00,    0.00,,,,,  229.03,  173.05,    0.00,    0.00,,,,,  250.52,  193.94,    0.00,    0.00,,,,,  967.91,  742.70,    0.00,    0.00, 1710.61,  209.25,   98.76,    0.00,    0.00,,,,,  216.56,  105.92,    0.00,    0.00,,,,,  219.70,  109.66,    0.00,    0.00,,,,,  205.54,   93.39,    0.00,    0.00,,,,,  851.06,  407.73,    0.00,    0.00, 1258.79, 6378.11,    0.00,   1818.97,   1150.43,      0.00,      0.00,   9300.81,   1818.97,   1150.43,   2969.40
2026-01-14,18:00:40.787,  220.44,  190.15,    0.00,    0.00,,,,,  210.99,  181.95,    0.00,    0.00,,,,,  199.82,  171.64,    0.00,    0.00,,,,,  220.85,  191.26,    0.00,    0.00,,,,,  852.10,  735.01,    0.00,    0.00, 1587.10,  324.07,  200.72,    0.00,    0.00,,,,,  328.57,  203.96,    0.00,    0.00,,,,,  330.35,  206.73,    0.00,    0.00,,,,,  316.80,  192.10,    0.00,    0.00,,,,, 1299.79,  803.51,    0.00,    0.00, 2103.30, 6819.42,    0.00,   2151.88,   1538.52,      0.00,      0.00,  10002.56,   2151.88,   1538.52,   3690.40
2026-01-14,18:00:41.781,  242.56,  205.73,    0.00,    0.00,,,,,  226.18,  190.58,    0.00,    0.00,,,,,  214.83,  180.07,    0.00,    0.00,,,,,  240.93,  204.41,    0.00,    0.00,,,,,  924.50,  780.78,    0.00,    0.00, 1705.28,  330.71,  121.75,    0.00,    0.00,,,,,  332.64,  122.11,    0.00,    0.00,,,,,  336.92,  127.10,    0.00,    0.00,,,,,  322.82,  111.79,    0.00,    0.00,,,,, 1323.09,  482.75,    0.00,    0.00, 1805.84, 6247.43,    0.00,   2247.59,   1263.53,      0.00,      0.00,   9757.82,   2247.59,   1263.53,   3511.12
2026-01-14,18:00:42.781,  235.54,  198.66,    0.00,    0.00,,,,,  222.51,  187.23,    0.00,    0.00,,,,,  211.06,  176.77,    0.00,    0.00,,,,,  235.53,  199.46,    0.00,    0.00,,,,,  904.64,  762.12,    0.00,    0.00, 1666.76,  252.43,  119.57,    0.00,    0.00,,,,,  253.32,  120.11,    0.00,    0.00,,,,,  257.32,  124.99,    0.00,    0.00,,,,,  246.01,  111.09,    0.00,    0.00,,,,, 1009.08,  475.76,    0.00,    0.00, 1484.84, 4761.43,    0.00,   1913.72,   1237.88,      0.00,      0.00,  11111.75,   1913.72,   1237.88,   3151.60
2026-01-14,18:00:43.782,  247.59,  205.06,    0.00,    0.00,,,,,  235.02,  193.66,    0.00,    0.00,,,,,  223.12,  182.85,    0.00,    0.00,,,,,  246.88,  204.73,    0.00,    0.00,,,,,  952.61,  786.30,    0.00,    0.00, 1738.91,  287.54,  128.23,    0.00,    0.00,,,,,  287.10,  127.56,    0.00,    0.00,,,,,  290.73,  131.85,    0.00,    0.00,,,,,  279.19,  118.03,    0.00,    0.00,,,,, 1144.56,  505.66,    0.00,    0.00, 1650.22, 5827.04,    0.00,   2097.17,   1291.96,      0.00,      0.00,  10101.98,   2097.17,   1291.96,   3389.13
