,,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT0,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,SKT1,System,System,System,System,System,System,System,System
Date,Time,Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),Ch0Read,Ch0Write,Ch0PMM_Read,Ch0PMM_Write,Ch1Read,Ch1Write,Ch1PMM_Read,Ch1PMM_Write,Ch2Read,Ch2Write,Ch2PMM_Read,Ch2PMM_Write,Ch3Read,Ch3Write,Ch3PMM_Read,Ch3PMM_Write,Ch4Read,Ch4Write,Ch4PMM_Read,Ch4PMM_Write,Ch5Read,Ch5Write,Ch5PMM_Read,Ch5PMM_Write,Ch6Read,Ch6Write,Ch6PMM_Read,Ch6PMM_Write,Ch7Read,Ch7Write,Ch7PMM_Read,Ch7PMM_Write,Mem Read (MB/s),Mem Write (MB/s),PMM_Read (MB/s), PMM_Write (MB/s),Memory (MB/s),CXL.mem_P0Write,CXL.cache_P0hst->dv,DRAMRead,DRAMWrite,PMMREAD,PMMWrite,CXLRead,Read,Write,Memory
2026-01-14,17:55:37.525,  324.66,  248.51,    0.00,    0.00,,,,,  308.60,  234.38,    0.00,    0.00,,,,,  297.42,  222.62,    0.00,    0.00,,,,,  325.21,  248.20,    0.00,    0.00,,,,, 1255.88,  953.71,    0.00,    0.00, 2209.59,  168.09,  104.06,    0.00,    0.00,,,,,  159.87,   95.07,    0.00,    0.00,,,,,  166.22,  101.63,    0.00,    0.00,,,,,  158.43,   93.18,    0.00,    0.00,,,,,  652.60,  393.93,    0.00,    0.00, 1046.54,    0.24,    0.00,   1908.48,   1347.64,      0.00,      0.00,      2.96,   1908.48,   1347.64,   3256.12
2026-01-14,17:55:38.525,  249.02,  206.75,    0.00,    0.00,,,,,  234.20,  193.40,    0.00,    0.00,,,,,  222.10,  180.80,    0.00,    0.00,,,,,  249.64,  206.52,    0.00,    0.00,,,,,  954.96,  787.47,    0.00,    0.00, 1742.44,  203.52,  121.27,    0.00,    0.00,,,,,  196.85,  113.43,    0.00,    0.00,,,,,  203.31,  120.01,    0.00,    0.00,,,,,  193.48,  109.52,    0.00,    0.00,,,,,  797.16,  464.23,    0.00,    0.00, 1261.39,    0.54,    0.00,   1752.13,   1251.70,      0.00,      0.00,      4.70,   1752.13,   1251.70,   3003.83
2026-01-14,17:55:39.525,  246.86,  205.71,    0.00,    0.00,,,,,  236.30,  195.67,    0.00,    0.00,,,,,  222.42,  181.73,    0.00,    0.00,,,,,  249.05,  206.98,    0.00,    0.00,,,,,  954.63,  790.09,    0.00,    0.00, 1744.72,  180.15,  110.22,    0.00,    0.00,,,,,  180.00,  108.29,    0.00,    0.00,,,,,  184.63,  113.45,    0.00,    0.00,,,,,  171.16,   99.52,    0.00,    0.00,,,,,  715.94,  431.48,    0.00,    0.00, 1147.42,    0.34,    0.00,   1670.57,   1221.57,      0.00,      0.00,      2.62,   1670.57,   1221.57,   2892.14
2026-01-14,17:55:40.527,  246.70,  208.20,    0.00,    0.00,,,,,  231.91,  194.56,    0.00,    0.00,,,,,  219.73,  182.14,    0.00,    0.00,,,,,  248.16,  208.83,    0.00,    0.00,,,,,  946.50,  793.73,    0.00,    0.00, 1740.23,  180.38,  110.98,    0.00,    0.00,,,,,  173.96,  104.20,    0.00,    0.00,,,,,  177.80,  107.95,    0.00,    0.00,,,,,  170.83,  100.97,    0.00,    0.00,,,,,  702.98,  424.10,    0.00,    0.00, 1127.07,    0.27,    0.00,   1649.48,   1217.83,      0.00,      0.00,      2.30,   1649.48,   1217.83,   2867.31
2026-01-14,17:55:41.527,  246.72,  210.40,    0.00,    0.00,,,,,  229.47,  194.55,    0.00,    0.00,,,,,  218.16,  183.00,    0.00,    0.00,,,,,  247.78,  210.66,    0.00,    0.00,,,,,  942.13,  798.60,    0.00,    0.00, 1740.73,  174.47,  107.55,    0.00,    0.00,,,,,  170.51,  101.68,    0.00,    0.00,,,,,  175.77,  107.86,    0.00,    0.00,,,,,  165.37,   96.91,    0.00,    0.00,,,,,  686.12,  413.99,    0.00,    0.00, 1100.12,    0.27,    0.00,   1628.25,   1212.59,      0.00,      0.00,      2.41,   1628.25,   1212.59,   2840.84
2026-01-14,17:55:42.528,  347.37,  207.67,    0.00,    0.00,,,,,  328.27,  190.21,    0.00,    0.00,,,,,  318.59,  179.73,    0.00,    0.00,,,,,  348.72,  208.29,    0.00,    0.00,,,,, 1342.95,  785.91,    0.00,    0.00, 2128.85,  180.09,  107.79,    0.00,    0.00,,,,,  175.78,  102.13,    0.00,    0.00,,,,,  182.93,  109.01,    0.00,    0.00,,,,,  169.86,   96.21,    0.00,    0.00,,,,,  708.67,  415.13,    0.00,    0.00, 1123.80,    0.27,    0.00,   2051.61,   1201.04,      0.00,      0.00,      2.65,   2051.61,   1201.04,   3252.65
2026-01-14,17:55:43.528,  551.73,  214.50,    0.00,    0.00,,,,,  535.62,  199.71,    0.00,    0.00,,,,,  522.67,  186.07,    0.00,    0.00,,,,,  552.30,  214.00,    0.00,    0.00,,,,, 2162.32,  814.28,    0.00,    0.00, 2976.60,  179.39,  110.00,    0.00,    0.00,,,,,  175.88,  104.93,    0.00,    0.00,,,,,  182.01,  111.87,    0.00,    0.00,,,,,  169.04,   98.37,    0.00,    0.00,,,,,  706.33,  425.17,    0.00,    0.00, 1131.49,    0.28,    0.00,   2868.64,   1239.45,      0.00,      0.00,      2.87,   2868.64,   1239.45,   4108.09
2026-01-14,17:55:44.528,  268.46,  214.93,    0.00,    0.00,,,,,  250.07,  198.51,    0.00,    0.00,,,,,  238.95,  186.34,    0.00,    0.00,,,,,  269.25,  214.81,    0.00,    0.00,,,,, 1026.74,  814.59,    0.00,    0.00, 1841.32,  173.60,  107.51,    0.00,    0.00,,,,,  168.98,  101.30,    0.00,    0.00,,,,,  176.00,  108.49,    0.00,    0.00,,,,,  162.79,   94.80,    0.00,    0.00,,,,,  681.38,  412.10,    0.00,    0.00, 1093.48,    0.24,    0.00,   1708.11,   1226.69,      0.00,      0.00,      3.17,   1708.11,   1226.69,   2934.80
2026-01-14,17:55:45.528,   65.21,   42.07,    0.00,    0.00,,,,,   63.47,   40.66,    0.00,    0.00,,,,,   62.52,   39.57,    0.00,    0.00,,,,,   65.33,   42.07,    0.00,    0.00,,,,,  256.53,  164.37,    0.00,    0.00,  420.90,   30.33,   21.58,    0.00,    0.00,,,,,   29.90,   21.18,    0.00,    0.00,,,,,   30.30,   21.51,    0.00,    0.00,,,,,   29.52,   20.72,    0.00,    0.00,,,,,  120.06,   84.99,    0.00,    0.00,  205.04,    9.08,    0.00,    376.59,    249.36,      0.00,      0.00,     36.00,    376.59,    249.36,    625.94
2026-01-14,17:55:46.528,   36.32,   18.95,    0.00,    0.00,,,,,   35.64,   18.47,    0.00,    0.00,,,,,   35.60,   18.38,    0.00,    0.00,,,,,   36.30,   18.93,    0.00,    0.00,,,,,  143.87,   74.74,    0.00,    0.00,  218.60,   17.92,   12.94,    0.00,    0.00,,,,,   17.77,   12.90,    0.00,    0.00,,,,,   17.65,   12.72,    0.00,    0.00,,,,,   17.88,   12.92,    0.00,    0.00,,,,,   71.22,   51.48,    0.00,    0.00,  122.70,    5.78,    0.00,    215.09,    126.22,      0.00,      0.00,      2.76,    215.09,    126.22,    341.30
2026-01-14,17:55:47.528,   39.75,   16.90,    0.00,    0.00,,,,,   39.03,   16.35,    0.00,    0.00,,,,,   38.87,   16.21,    0.00,    0.00,,,,,   39.74,   16.88,    0.00,    0.00,,,,,  157.39,   66.34,    0.00,    0.00,  223.73,   14.87,   12.33,    0.00,    0.00,,,,,   14.83,   12.29,    0.00,    0.00,,,,,   14.68,   12.14,    0.00,    0.00,,,,,   14.96,   12.41,    0.00,    0.00,,,,,   59.34,   49.16,    0.00,    0.00,  108.51,    1.68,    0.00,    216.73,    115.51,      0.00,      0.00,      2.58,    216.73,    115.51,    332.24
2026-01-14,17:55:48.528,   39.07,   18.93,    0.00,    0.00,,,,,   38.23,   18.33,    0.00,    0.00,,,,,   38.12,   18.22,    0.00,    0.00,,,,,   39.06,   18.91,    0.00,    0.00,,,,,  154.48,   74.39,    0.00,    0.00,  228.87,   18.73,   13.34,    0.00,    0.00,,,,,   18.66,   13.32,    0.00,    0.00,,,,,   18.51,   13.15,    0.00,    0.00,,,,,   18.71,   13.36,    0.00,    0.00,,,,,   74.62,   53.18,    0.00,    0.00,  127.80,    2.13,    0.00,    229.10,    127.57,      0.00,      0.00,      1.96,    229.10,    127.57,    356.67
2026-01-14,17:55:49.528,   41.11,   20.81,    0.00,    0.00,,,,,   40.31,   20.20,    0.00,    0.00,,,,,   40.19,   20.09,    0.00,    0.00,,,,,   41.09,   20.78,    0.00,    0.00,,,,,  162.70,   81.88,    0.00,    0.00,  244.59,   17.28,   12.84,    0.00,    0.00,,,,,   17.27,   12.86,    0.00,    0.00,,,,,   17.09,   12.66,    0.00,    0.00,,,,,   17.34,   12.90,    0.00,    0.00,,,,,   68.98,   51.26,    0.00,    0.00,  120.24,    0.49,    0.00,    231.68,    133.15,      0.00,      0.00,      1.86,    231.68,    133.15,    364.83
2026-01-14,17:55:50.528,  250.68,  176.37,    0.00,    0.00,,,,,  240.30,  165.49,    0.00,    0.00,,,,,  234.70,  160.62,    0.00,    0.00,,,,,  252.52,  178.19,    0.00,    0.00,,,,,  978.20,  680.67,    0.00,    0.00, 1658.87,  108.65,   67.27,    0.00,    0.00,,,,,  106.02,   64.03,    0.00,    0.00,,,,,  109.23,   67.66,    0.00,    0.00,,,,,  103.67,   61.87,    0.00,    0.00,,,,,  427.57,  260.83,    0.00,    0.00,  688.41,    0.93,    0.00,   1405.77,    941.50,      0.00,      0.00,      2.67,   1405.77,    941.50,   2347.27
2026-01-14,17:55:51.528,  252.22,  212.59,    0.00,    0.00,,,,,  239.35,  199.73,    0.00,    0.00,,,,,  227.79,  188.99,    0.00,    0.00,,,,,  254.12,  213.99,    0.00,    0.00,,,,,  973.48,  815.30,    0.00,    0.00, 1788.78,  176.05,  106.58,    0.00,    0.00,,,,,  178.57,  108.12,    0.00,    0.00,,,,,  182.04,  112.49,    0.00,    0.00,,,,,  169.84,   99.77,    0.00,    0.00,,,,,  706.50,  426.97,    0.00,    0.00, 1133.46,    0.32,    0.00,   1679.97,   1242.27,      0.00,      0.00,      2.96,   1679.97,   1242.27,   2922.24
2026-01-14,17:55:52.528,  288.14,  228.09,    0.00,    0.00,,,,,  269.77,  209.57,    0.00,    0.00,,,,,  259.12,  200.09,    0.00,    0.00,,,,,  290.77,  229.73,    0.00,    0.00,,,,, 1107.81,  867.48,    0.00,    0.00, 1975.29,  172.74,  104.93,    0.00,    0.00,,,,,  171.16,  101.49,    0.00,    0.00,,,,,  176.60,  107.55,    0.00,    0.00,,,,,  163.68,   94.60,    0.00,    0.00,,,,,  684.17,  408.58,    0.00,    0.00, 1092.76,    0.19,    0.00,   1791.98,   1276.06,      0.00,      0.00,      2.22,   1791.98,   1276.06,   3068.05
2026-01-14,17:55:53.529,  296.74,  215.00,    0.00,    0.00,,,,,  275.61,  194.19,    0.00,    0.00,,,,,  266.30,  185.42,    0.00,    0.00,,,,,  298.26,  215.69,    0.00,    0.00,,,,, 1136.90,  810.31,    0.00,    0.00, 1947.21,  175.10,  105.55,    0.00,    0.00,,,,,  173.83,  102.88,    0.00,    0.00,,,,,  178.88,  108.74,    0.00,    0.00,,,,,  166.39,   95.55,    0.00,    0.00,,,,,  694.20,  412.72,    0.00,    0.00, 1106.92,    0.30,    0.00,   1831.10,   1223.03,      0.00,      0.00,      3.77,   1831.10,   1223.03,   3054.13
2026-01-14,17:55:54.529,  258.74,  218.70,    0.00,    0.00,,,,,  237.57,  198.08,    0.00,    0.00,,,,,  227.22,  188.50,    0.00,    0.00,,,,,  259.85,  218.62,    0.00,    0.00,,,,,  983.38,  823.90,    0.00,    0.00, 1807.28,  164.10,  101.98,    0.00,    0.00,,,,,  161.94,   98.22,    0.00,    0.00,,,,,  168.16,  104.71,    0.00,    0.00,,,,,  155.25,   92.01,    0.00,    0.00,,,,,  649.44,  396.92,    0.00,    0.00, 1046.36,    0.24,    0.00,   1632.82,   1220.81,      0.00,      0.00,      3.20,   1632.82,   1220.81,   2853.64
2026-01-14,17:55:55.529,  244.33,  209.45,    0.00,    0.00,,,,,  226.56,  191.74,    0.00,    0.00,,,,,  216.41,  182.10,    0.00,    0.00,,,,,  245.97,  210.16,    0.00,    0.00,,,,,  933.26,  793.44,    0.00,    0.00, 1726.71,  182.85,  109.19,    0.00,    0.00,,,,,  178.08,  103.28,    0.00,    0.00,,,,,  183.95,  110.14,    0.00,    0.00,,,,,  173.96,   99.40,    0.00,    0.00,,,,,  718.84,  422.00,    0.00,    0.00, 1140.84,   17.63,    0.00,   1652.10,   1215.45,      0.00,      0.00,     34.04,   1652.10,   1215.45,   2867.55
2026-01-14,17:55:56.530,  244.90,  207.93,    0.00,    0.00,,,,,  227.56,  190.51,    0.00,    0.00,,,,,  216.01,  179.62,    0.00,    0.00,,,,,  244.61,  206.99,    0.00,    0.00,,,,,  933.07,  785.06,    0.00,    0.00, 1718.13,  169.89,  106.33,    0.00,    0.00,,,,,  163.11,   97.75,    0.00,    0.00,,,,,  170.36,  105.55,    0.00,    0.00,,,,,  159.19,   93.86,    0.00,    0.00,,,,,  662.55,  403.48,    0.00,    0.00, 1066.03,    2.55,    0.00,   1595.63,   1188.54,      0.00,      0.00,      2.70,   1595.63,   1188.54,   2784.16
2026-01-14,17:55:57.530,  238.48,  202.45,    0.00,    0.00,,,,,  220.62,  184.50,    0.00,    0.00,,,,,  209.27,  173.89,    0.00,    0.00,,,,,  237.29,  200.59,    0.00,    0.00,,,,,  905.67,  761.44,    0.00,    0.00, 1667.11,  171.30,  106.52,    0.00,    0.00,,,,,  165.28,   98.77,    0.00,    0.00,,,,,  171.96,  106.29,    0.00,    0.00,,,,,  162.12,   96.33,    0.00,    0.00,,,,,  670.66,  407.91,    0.00,    0.00, 1078.57,    0.25,    0.00,   1576.32,   1169.35,      0.00,      0.00,      2.42,   1576.32,   1169.35,   2745.68
2026-01-14,17:55:58.531,  257.74,  217.14,    0.00,    0.00,,,,,  239.44,  198.68,    0.00,    0.00,,,,,  227.52,  187.91,    0.00,    0.00,,,,,  256.65,  215.15,    0.00,    0.00,,,,,  981.35,  818.88,    0.00,    0.00, 1800.23,  184.46,  110.06,    0.00,    0.00,,,,,  179.44,  103.58,    0.00,    0.00,,,,,  186.55,  110.92,    0.00,    0.00,,,,,  175.03,   99.84,    0.00,    0.00,,,,,  725.46,  424.39,    0.00,    0.00, 1149.86,    0.28,    0.00,   1706.81,   1243.27,      0.00,      0.00,      2.76,   1706.81,   1243.27,   2950.08
2026-01-14,17:55:59.531,  241.75,  200.51,    0.00,    0.00,,,,,  226.37,  185.06,    0.00,    0.00,,,,,  214.59,  174.39,    0.00,    0.00,,,,,  242.45,  200.33,    0.00,    0.00,,,,,  925.16,  760.30,    0.00,    0.00, 1685.46,  170.87,  106.80,    0.00,    0.00,,,,,  166.29,  100.89,    0.00,    0.00,,,,,  173.35,  108.07,    0.00,    0.00,,,,,  161.46,   96.06,    0.00,    0.00,,,,,  671.97,  411.82,    0.00,    0.00, 1083.79,    0.24,    0.00,   1597.13,   1172.12,      0.00,      0.00,      2.46,   1597.13,   1172.12,   2769.25
2026-01-14,17:56:00.530,  112.16,   84.27,    0.00,    0.00,,,,,  107.79,   79.92,    0.00,    0.00,,,,,  104.03,   76.43,    0.00,    0.00,,,,,  112.67,   84.43,    0.00,    0.00,,,,,  436.65,  325.05,    0.00,    0.00,  761.69,   63.70,   41.32,    0.00,    0.00,,,,,   61.71,   39.06,    0.00,    0.00,,,,,   63.76,   41.11,    0.00,    0.00,,,,,   60.81,   38.08,    0.00,    0.00,,,,,  249.99,  159.56,    0.00,    0.00,  409.55,    0.11,    0.00,    686.63,    484.61,      0.00,      0.00,      2.12,    686.63,    484.61,   1171.24
2026-01-14,17:56:01.531,   52.80,   24.04,    0.00,    0.00,,,,,   52.09,   23.48,    0.00,    0.00,,,,,   52.05,   23.38,    0.00,    0.00,,,,,   52.81,   24.04,    0.00,    0.00,,,,,  209.75,   94.93,    0.00,    0.00,  304.68,   17.92,   13.80,    0.00,    0.00,,,,,   17.90,   13.78,    0.00,    0.00,,,,,   17.71,   13.58,    0.00,    0.00,,,,,   17.90,   13.80,    0.00,    0.00,,,,,   71.43,   54.97,    0.00,    0.00,  126.40,    0.13,    0.00,    281.18,    149.90,      0.00,      0.00,      2.71,    281.18,    149.90,    431.08
2026-01-14,17:56:02.531,   37.11,   18.11,    0.00,    0.00,,,,,   36.34,   17.61,    0.00,    0.00,,,,,   36.26,   17.48,    0.00,    0.00,,,,,   37.07,   18.03,    0.00,    0.00,,,,,  146.78,   71.23,    0.00,    0.00,  218.00,   14.17,   12.32,    0.00,    0.00,,,,,   14.06,   12.22,    0.00,    0.00,,,,,   14.00,   12.11,    0.00,    0.00,,,,,   14.18,   12.35,    0.00,    0.00,,,,,   56.40,   49.00,    0.00,    0.00,  105.40,    0.05,    0.00,    203.18,    120.22,      0.00,      0.00,      2.38,    203.18,    120.22,    323.40
2026-01-14,17:56:03.531,   44.35,   23.13,    0.00,    0.00,,,,,   43.56,   22.51,    0.00,    0.00,,,,,   43.47,   22.38,    0.00,    0.00,,,,,   44.27,   23.06,    0.00,    0.00,,,,,  175.66,   91.08,    0.00,    0.00,  266.74,   20.11,   13.92,    0.00,    0.00,,,,,   19.95,   13.85,    0.00,    0.00,,,,,   19.83,   13.73,    0.00,    0.00,,,,,   20.14,   14.00,    0.00,    0.00,,,,,   80.04,   55.50,    0.00,    0.00,  135.54,    0.11,    0.00,    255.70,    146.58,      0.00,      0.00,      2.74,    255.70,    146.58,    402.27
2026-01-14,17:56:04.532,   38.55,   19.74,    0.00,    0.00,,,,,   37.87,   19.30,    0.00,    0.00,,,,,   37.76,   19.16,    0.00,    0.00,,,,,   38.51,   19.73,    0.00,    0.00,,,,,  152.69,   77.93,    0.00,    0.00,  230.62,   15.36,   12.78,    0.00,    0.00,,,,,   15.34,   12.78,    0.00,    0.00,,,,,   15.25,   12.68,    0.00,    0.00,,,,,   15.34,   12.77,    0.00,    0.00,,,,,   61.28,   51.00,    0.00,    0.00,  112.29,    0.05,    0.00,    213.97,    128.93,      0.00,      0.00,      1.72,    213.97,    128.93,    342.90
2026-01-14,17:56:05.533,  170.81,  119.14,    0.00,    0.00,,,,,  161.33,  109.18,    0.00,    0.00,,,,,  158.14,  106.82,    0.00,    0.00,,,,,  170.16,  117.80,    0.00,    0.00,,,,,  660.44,  452.94,    0.00,    0.00, 1113.38,   78.31,   49.75,    0.00,    0.00,,,,,   74.90,   45.97,    0.00,    0.00,,,,,   77.32,   48.41,    0.00,    0.00,,,,,   74.48,   45.66,    0.00,    0.00,,,,,  305.01,  189.79,    0.00,    0.00,  494.79,   12.08,    0.00,    965.44,    642.73,      0.00,      0.00,     32.96,    965.44,    642.73,   1608.17
2026-01-14,17:56:06.533,  270.76,  223.50,    0.00,    0.00,,,,,  250.16,  200.62,    0.00,    0.00,,,,,  239.88,  192.39,    0.00,    0.00,,,,,  270.38,  220.57,    0.00,    0.00,,,,, 1031.18,  837.08,    0.00,    0.00, 1868.26,  170.84,  103.27,    0.00,    0.00,,,,,  165.95,   96.67,    0.00,    0.00,,,,,  174.87,  105.85,    0.00,    0.00,,,,,  161.56,   92.65,    0.00,    0.00,,,,,  673.22,  398.44,    0.00,    0.00, 1071.66,    7.80,    0.00,   1704.40,   1235.52,      0.00,      0.00,      2.73,   1704.40,   1235.52,   2939.91
2026-01-14,17:56:07.533,  241.26,  205.66,    0.00,    0.00,,,,,  222.92,  186.00,    0.00,    0.00,,,,,  211.54,  176.92,    0.00,    0.00,,,,,  240.10,  202.33,    0.00,    0.00,,,,,  915.82,  770.91,    0.00,    0.00, 1686.73,  167.01,  106.55,    0.00,    0.00,,,,,  164.35,  100.81,    0.00,    0.00,,,,,  171.53,  109.01,    0.00,    0.00,,,,,  157.20,   95.28,    0.00,    0.00,,,,,  660.08,  411.64,    0.00,    0.00, 1071.72,    0.24,    0.00,   1575.90,   1182.54,      0.00,      0.00,      2.38,   1575.90,   1182.54,   2758.45
2026-01-14,17:56:08.534,  266.28,  216.21,    0.00,    0.00,,,,,  245.05,  193.55,    0.00,    0.00,,,,,  234.91,  185.86,    0.00,    0.00,,,,,  263.77,  211.56,    0.00,    0.00,,,,, 1010.01,  807.18,    0.00,    0.00, 1817.18,  197.48,  119.79,    0.00,    0.00,,,,,  194.78,  114.40,    0.00,    0.00,,,,,  200.50,  121.50,    0.00,    0.00,,,,,  188.80,  109.98,    0.00,    0.00,,,,,  781.55,  465.67,    0.00,    0.00, 1247.23,    0.61,    0.00,   1791.56,   1272.85,      0.00,      0.00,      4.11,   1791.56,   1272.85,   3064.41
2026-01-14,17:56:09.534,  247.42,  211.44,    0.00,    0.00,,,,,  226.18,  188.03,    0.00,    0.00,,,,,  217.38,  181.41,    0.00,    0.00,,,,,  245.42,  206.47,    0.00,    0.00,,,,,  936.41,  787.35,    0.00,    0.00, 1723.76,  169.26,  100.64,    0.00,    0.00,,,,,  176.78,  106.54,    0.00,    0.00,,,,,  179.08,  109.22,    0.00,    0.00,,,,,  163.69,   93.52,    0.00,    0.00,,,,,  688.81,  409.92,    0.00,    0.00, 1098.72,    0.29,    0.00,   1625.22,   1197.27,      0.00,      0.00,      3.43,   1625.22,   1197.27,   2822.49
2026-01-14,17:56:10.534,  245.07,  212.34,    0.00,    0.00,,,,,  220.62,  186.81,    0.00,    0.00,,,,,  212.68,  181.53,    0.00,    0.00,,,,,  242.40,  208.00,    0.00,    0.00,,,,,  920.77,  788.69,    0.00,    0.00, 1709.46,  161.71,  100.59,    0.00,    0.00,,,,,  168.19,  104.48,    0.00,    0.00,,,,,  171.50,  108.04,    0.00,    0.00,,,,,  155.66,   92.57,    0.00,    0.00,,,,,  657.06,  405.68,    0.00,    0.00, 1062.74,    0.25,    0.00,   1577.83,   1194.37,      0.00,      0.00,      2.98,   1577.83,   1194.37,   2772.20
2026-01-14,17:56:11.534,  257.72,  214.71,    0.00,    0.00,,,,,  236.32,  192.40,    0.00,    0.00,,,,,  227.23,  185.68,    0.00,    0.00,,,,,  256.28,  211.37,    0.00,    0.00,,,,,  977.55,  804.17,    0.00,    0.00, 1781.72,  168.51,  103.40,    0.00,    0.00,,,,,  166.96,  100.45,    0.00,    0.00,,,,,  172.11,  105.88,    0.00,    0.00,,,,,  160.14,   93.75,    0.00,    0.00,,,,,  667.71,  403.49,    0.00,    0.00, 1071.20,    0.33,    0.00,   1645.27,   1207.66,      0.00,      0.00,      3.31,   1645.27,   1207.66,   2852.93
2026-01-14,17:56:12.534,  241.09,  208.81,    0.00,    0.00,,,,,  220.36,  186.62,    0.00,    0.00,,,,,  210.92,  179.37,    0.00,    0.00,,,,,  240.69,  206.17,    0.00,    0.00,,,,,  913.06,  780.97,    0.00,    0.00, 1694.04,  182.10,  110.35,    0.00,    0.00,,,,,  177.23,  104.49,    0.00,    0.00,,,,,  183.65,  111.05,    0.00,    0.00,,,,,  172.34,  100.00,    0.00,    0.00,,,,,  715.32,  425.89,    0.00,    0.00, 1141.21,    0.32,    0.00,   1628.38,   1206.86,      0.00,      0.00,      3.04,   1628.38,   1206.86,   2835.24
2026-01-14,17:56:13.535,  243.76,  211.77,    0.00,    0.00,,,,,  222.05,  188.33,    0.00,    0.00,,,,,  213.28,  181.70,    0.00,    0.00,,,,,  242.19,  208.37,    0.00,    0.00,,,,,  921.28,  790.17,    0.00,    0.00, 1711.46,  166.16,  102.25,    0.00,    0.00,,,,,  159.06,   94.30,    0.00,    0.00,,,,,  166.12,  101.46,    0.00,    0.00,,,,,  156.98,   91.74,    0.00,    0.00,,,,,  648.31,  389.75,    0.00,    0.00, 1038.06,    0.28,    0.00,   1569.60,   1179.92,      0.00,      0.00,      2.66,   1569.60,   1179.92,   2749.51
2026-01-14,17:56:14.535,  255.74,  220.55,    0.00,    0.00,,,,,  234.33,  197.97,    0.00,    0.00,,,,,  222.40,  187.09,    0.00,    0.00,,,,,  252.55,  215.92,    0.00,    0.00,,,,,  965.03,  821.53,    0.00,    0.00, 1786.57,  160.52,   98.01,    0.00,    0.00,,,,,  156.37,   91.85,    0.00,    0.00,,,,,  161.78,   97.84,    0.00,    0.00,,,,,  151.56,   87.79,    0.00,    0.00,,,,,  630.23,  375.48,    0.00,    0.00, 1005.71,    0.21,    0.00,   1595.26,   1197.02,      0.00,      0.00,      2.45,   1595.26,   1197.02,   2792.28
2026-01-14,17:56:15.536,  157.60,  127.58,    0.00,    0.00,,,,,  146.66,  115.91,    0.00,    0.00,,,,,  141.08,  111.44,    0.00,    0.00,,,,,  155.64,  124.73,    0.00,    0.00,,,,,  600.98,  479.66,    0.00,    0.00, 1080.64,   94.52,   58.63,    0.00,    0.00,,,,,   91.25,   54.81,    0.00,    0.00,,,,,   93.95,   57.73,    0.00,    0.00,,,,,   89.85,   53.58,    0.00,    0.00,,,,,  369.57,  224.74,    0.00,    0.00,  594.31,    0.17,    0.00,    970.54,    704.41,      0.00,      0.00,      2.42,    970.54,    704.41,   1674.95
2026-01-14,17:56:16.536,   37.99,   18.61,    0.00,    0.00,,,,,   37.07,   18.02,    0.00,    0.00,,,,,   37.01,   17.90,    0.00,    0.00,,,,,   37.92,   18.57,    0.00,    0.00,,,,,  150.00,   73.10,    0.00,    0.00,  223.10,   19.60,   15.31,    0.00,    0.00,,,,,   19.35,   15.07,    0.00,    0.00,,,,,   19.29,   14.99,    0.00,    0.00,,,,,   19.67,   15.40,    0.00,    0.00,,,,,   77.92,   60.77,    0.00,    0.00,  138.69,    8.85,    0.00,    227.91,    133.87,      0.00,      0.00,     40.51,    227.91,    133.87,    361.79
2026-01-14,17:56:17.536,   29.59,   16.06,    0.00,    0.00,,,,,   28.81,   15.54,    0.00,    0.00,,,,,   28.68,   15.42,    0.00,    0.00,,,,,   29.54,   16.04,    0.00,    0.00,,,,,  116.62,   63.05,    0.00,    0.00,  179.67,   15.55,   12.42,    0.00,    0.00,,,,,   15.27,   12.18,    0.00,    0.00,,,,,   15.21,   12.10,    0.00,    0.00,,,,,   15.66,   12.53,    0.00,    0.00,,,,,   61.69,   49.22,    0.00,    0.00,  110.91,    3.63,    0.00,    178.31,    112.28,      0.00,      0.00,      2.60,    178.31,    112.28,    290.59
